"longitude","latitude","presence","BIO1","BIO2","BIO3","BIO4","BIO5","BIO6","BIO7","BIO8","BIO9","BIO10","BIO11","BIO12","BIO13","BIO14","BIO15","BIO16","BIO17","BIO18","BIO19"
-111.29166666666667,43.541666666666664,false,3.5265415,14.413083,38.64512,842.08075,24.866,-12.43,37.295998,6.5381665,13.901167,14.1171665,-6.3393335,563.0,68.0,35.0,19.56643,165.0,113.0,121.0,152.0
-111.29166666666667,50.625,false,4.3514585,13.773916,31.210724,1110.4993,26.465,-17.667,44.132,15.266833,-9.755,17.525667,-9.755,342.0,74.0,9.0,63.836582,158.0,35.0,152.0,35.0
-111.20833333333333,31.125,false,18.393291,17.951584,53.30992,623.8518,35.853,2.179,33.674,25.781668,20.859667,26.173,11.056167,456.0,111.0,5.0,87.15206,257.0,26.0,223.0,102.0
-111.20833333333333,33.541666666666664,false,17.54296,13.930917,40.933556,767.45465,35.882,1.849,34.033,9.642,20.213833,27.0695,8.604667,512.0,66.0,7.0,45.292103,169.0,37.0,126.0,164.0
-111.20833333333333,47.875,false,7.3129582,15.38675,36.999832,935.3098,29.307,-12.279,41.586,16.359833,-4.232,18.919333,-4.232,353.0,62.0,10.0,57.53567,158.0,40.0,134.0,40.0
-111.20833333333333,48.458333333333336,false,6.374167,16.073833,36.12828,1013.8508,29.027,-15.464,44.491,16.202501,-6.403167,18.701834,-6.403167,292.0,56.0,7.0,64.14451,141.0,30.0,126.0,30.0
-111.125,32.875,false,19.843,14.561501,42.963146,766.7853,37.553,3.66,33.893,29.0135,22.741833,29.191168,10.781166,390.0,58.0,5.0,49.779278,141.0,24.0,111.0,120.0
-111.125,34.291666666666664,true,11.547209,17.11675,48.06051,702.0151,30.844,-4.771,35.614998,20.614666,13.049833,20.614666,3.5528333,592.0,83.0,9.0,43.77697,207.0,53.0,207.0,171.0
-111.125,40.958333333333336,true,4.8540835,15.0911665,40.346397,828.8587,26.15,-11.254,37.404,5.6731668,-3.4968333,15.288834,-4.9801664,369.0,37.0,25.0,12.890319,105.0,80.0,85.0,81.0
-111.125,42.541666666666664,true,2.3631248,14.872084,37.65847,905.35284,24.428,-15.064,39.492,6.0039997,-3.3695,13.511333,-8.723166,448.0,50.0,32.0,13.17718,125.0,102.0,104.0,112.0
-111.125,45.208333333333336,true,0.11737503,13.286917,39.016052,766.9717,19.59,-14.465,34.055,2.1918333,6.7128334,9.809334,-8.604333,647.0,74.0,41.0,19.464926,193.0,139.0,143.0,162.0
-111.04166666666667,32.708333333333336,false,19.444876,14.99225,44.44123,755.8008,36.991,3.256,33.735,28.3645,22.517332,28.691666,10.488667,416.0,64.0,6.0,50.641632,159.0,27.0,126.0,123.0
-111.04166666666667,32.791666666666664,false,19.294416,14.671666,43.68778,757.791,36.815,3.232,33.583,28.274,22.284668,28.564333,10.3203335,427.0,64.0,6.0,49.58036,158.0,28.0,125.0,129.0
-111.04166666666667,34.791666666666664,false,11.19275,18.202333,46.232845,789.5753,32.072998,-7.298,39.371,21.001165,13.696667,21.0445,1.8356667,443.0,65.0,9.0,42.93254,170.0,47.0,135.0,110.0
-111.04166666666667,36.541666666666664,false,10.7335415,15.188084,38.995796,884.73566,32.185,-6.763,38.948,21.184,14.601667,21.905666,0.13616674,243.0,34.0,7.0,35.677067,86.0,31.0,69.0,57.0
-111.04166666666667,38.958333333333336,false,9.257042,16.356417,37.331486,974.4789,32.252,-11.562,43.814,20.5285,3.9696667,21.3695,-2.7998333,195.0,25.0,10.0,34.793587,73.0,33.0,63.0,36.0
-111.04166666666667,41.208333333333336,true,4.626917,16.155167,38.987297,914.13385,27.849,-13.588,41.437,8.504833,-4.714,15.983,-6.596833,302.0,36.0,17.0,22.214272,90.0,55.0,75.0,58.0
-110.95833333333333,32.958333333333336,false,18.675833,14.507999,42.57417,771.33777,36.612,2.535,34.077,27.873333,21.700167,28.178165,9.581166,459.0,67.0,6.0,48.670544,164.0,30.0,129.0,141.0
-110.95833333333333,36.208333333333336,false,12.452167,16.295334,40.213547,902.50806,34.238,-6.284,40.522,23.009,16.561333,23.774666,1.5293335,180.0,25.0,5.0,36.637817,65.0,25.0,50.0,39.0
-110.95833333333333,40.041666666666664,true,3.3350832,13.8133335,38.940414,799.45685,23.373,-12.1,35.473,13.429333,5.6221666,13.5755,-5.8770003,427.0,44.0,27.0,12.68581,122.0,89.0,111.0,110.0
-110.95833333333333,46.541666666666664,false,5.4925833,14.687667,37.538445,877.15936,26.649,-12.478,39.127,13.853333,-5.2776666,16.35,-5.2776666,344.0,58.0,10.0,55.82112,154.0,37.0,130.0,37.0
-110.95833333333333,48.291666666666664,false,6.7546253,16.353584,36.306602,1024.5952,29.683,-15.36,45.043,16.678501,-6.2303333,19.174833,-6.2303333,286.0,55.0,7.0,64.17353,138.0,29.0,123.0,29.0
-110.95833333333333,51.041666666666664,false,3.6717918,13.54225,29.969349,1179.3497,26.486,-18.701,45.187,15.247,-11.537833,17.531166,-11.537833,309.0,65.0,7.0,70.33829,154.0,30.0,153.0,30.0
-110.875,30.875,false,18.971209,18.881416,53.800873,638.25244,37.113,2.018,35.094997,26.428333,21.717833,26.921165,11.389667,453.0,121.0,4.0,95.52587,270.0,26.0,239.0,95.0
-110.875,31.541666666666668,false,17.42775,16.972668,51.643593,638.8279,34.261,1.396,32.865,24.917166,19.948833,25.288166,9.902,513.0,124.0,5.0,82.02628,280.0,29.0,238.0,112.0
-110.875,34.875,true,12.446041,18.255917,45.72553,814.8598,33.538,-6.387,39.925,22.386166,15.417833,22.646833,2.7271664,331.0,53.0,8.0,46.111755,136.0,34.0,107.0,77.0
-110.875,38.541666666666664,false,11.870209,17.19825,38.196262,992.6701,35.408,-9.618,45.026,18.760666,-0.31633338,24.253834,-0.31633338,158.0,20.0,7.0,33.3587,58.0,25.0,46.0,25.0
-110.875,39.625,false,8.7178755,16.382917,38.435898,944.1014,31.83,-10.794,42.624,15.506833,13.045,20.5485,-2.8688333,275.0,28.0,17.0,15.792015,84.0,61.0,70.0,63.0
-110.875,43.375,false,2.4085834,15.3081665,38.814796,881.0823,24.65,-14.789,39.439,-7.1068335,12.873333,13.310833,-8.314834,523.0,58.0,32.0,18.308739,158.0,108.0,116.0,151.0
-110.79166666666667,39.375,false,8.995,17.205667,38.094288,986.1224,32.677002,-12.489,45.166,15.896833,-3.37,21.171,-3.37,226.0,25.0,14.0,21.588627,74.0,46.0,62.0,46.0
-110.79166666666667,45.708333333333336,true,4.2521253,13.365583,37.413456,811.651,24.621,-11.103,35.724,7.1006665,-5.103333,14.562667,-5.103333,532.0,80.0,25.0,37.261353,200.0,86.0,160.0,86.0
-110.79166666666667,46.791666666666664,true,2.7760417,13.130083,36.800594,796.56195,22.378,-13.301,35.679,10.1485,-6.5123334,12.893167,-6.5123334,501.0,85.0,18.0,49.91264,209.0,67.0,171.0,67.0
-110.79166666666667,47.291666666666664,false,6.52725,14.110333,36.56474,853.5197,27.563,-11.027,38.59,10.202833,-3.6951666,17.291666,-3.6951666,542.0,100.0,19.0,51.8116,229.0,73.0,172.0,73.0
-110.70833333333333,31.958333333333332,false,18.432583,16.438833,48.387936,701.88684,35.904,1.931,33.973,26.6005,21.4545,27.129,10.1565,426.0,94.0,5.0,75.75906,224.0,26.0,188.0,95.0
-110.70833333333333,33.541666666666664,false,14.293708,15.474583,45.23806,720.9901,32.585,-1.622,34.207,23.097166,16.783834,23.3325,5.9579997,575.0,87.0,11.0,46.694073,209.0,46.0,170.0,166.0
-110.70833333333333,36.541666666666664,false,11.026417,15.072333,38.74337,892.9502,32.287,-6.6159997,38.903,21.541332,15.002501,22.303333,0.30816665,235.0,32.0,7.0,35.908318,83.0,30.0,66.0,53.0
-110.70833333333333,37.958333333333336,false,9.652041,13.79475,34.769375,929.7611,30.951,-8.724,39.675,20.586,13.7805,21.364834,-1.5796667,255.0,34.0,12.0,30.729876,92.0,45.0,76.0,50.0
-110.625,33.291666666666664,false,16.427458,15.3984165,43.6327,773.4932,35.017,-0.274,35.290997,25.591166,19.675667,26.104166,7.303,509.0,76.0,9.0,47.227955,183.0,37.0,147.0,153.0
-110.625,34.125,false,10.44525,16.531334,47.28372,699.58203,29.23,-5.732,34.961998,19.311666,12.2786665,19.311666,2.4141667,567.0,89.0,11.0,48.130024,224.0,50.0,224.0,148.0
-110.625,36.708333333333336,false,9.791958,13.951083,36.90958,887.2742,30.39,-7.408,37.798,20.178667,13.793166,20.969334,-0.8766666,273.0,38.0,8.0,35.688007,97.0,35.0,78.0,64.0
-110.625,43.875,false,2.240125,15.82725,38.104897,904.8722,24.407,-17.129,41.536,-7.239667,12.778,13.271667,-9.140667,645.0,82.0,35.0,29.861504,231.0,110.0,113.0,217.0
-110.625,47.708333333333336,false,7.414167,15.254666,36.67428,925.93744,29.263,-12.332,41.595,11.97,-4.0385,18.862167,-4.0385,445.0,81.0,15.0,54.82255,192.0,58.0,153.0,58.0
-110.625,49.041666666666664,false,5.3702083,13.877417,31.63665,1080.4805,27.692,-16.173,43.864998,15.838,-0.76633334,18.364334,-8.390667,332.0,58.0,13.0,50.624207,141.0,44.0,125.0,51.0
-110.625,50.041666666666664,true,5.331208,13.39825,31.00155,1088.5759,26.883,-16.335,43.218,16.081333,-8.519166,18.329,-8.519166,332.0,62.0,10.0,56.03813,147.0,38.0,137.0,38.0
-110.54166666666667,35.458333333333336,false,12.451375,17.664083,43.441257,865.08813,33.973,-6.6889997,40.662,22.684,16.241167,23.348167,2.0535002,210.0,34.0,6.0,44.95979,87.0,25.0,68.0,43.0
-110.54166666666667,38.208333333333336,false,11.5685,16.499332,36.829693,1012.1304,35.161,-9.6380005,44.799,18.495333,-0.89449996,24.186,-0.89449996,186.0,22.0,8.0,30.957129,66.0,34.0,50.0,34.0
-110.54166666666667,38.458333333333336,false,11.274125,17.188583,37.48301,1020.22144,35.357,-10.5,45.857,18.272,-1.3043334,23.971333,-1.3043334,181.0,22.0,8.0,31.643646,65.0,32.0,49.0,32.0
-110.54166666666667,41.208333333333336,true,4.3943334,14.381833,38.017006,871.3566,26.264,-11.566,37.83,7.4935,-4.4476666,15.457,-5.87,282.0,32.0,15.0,21.421944,87.0,51.0,78.0,52.0
-110.54166666666667,44.541666666666664,true,0.14266668,15.468333,42.04037,783.0732,20.574,-16.22,36.794,-7.9203334,6.653,9.865666,-9.134833,669.0,77.0,41.0,20.592491,213.0,135.0,152.0,207.0
-110.45833333333333,33.958333333333336,true,12.741333,17.171833,47.34315,732.23615,32.072,-4.199,36.271,21.685,15.449166,21.9665,4.1881666,482.0,78.0,11.0,46.861286,185.0,43.0,151.0,124.0
-110.45833333333333,35.958333333333336,false,10.983791,16.857416,41.969368,868.5545,32.445,-7.721,40.166,21.212,14.795834,21.896833,0.46650013,241.0,35.0,6.0,38.55731,89.0,30.0,70.0,55.0
-110.45833333333333,36.208333333333336,false,10.34725,15.511833,40.004726,868.6327,31.167,-7.608,38.775,20.5905,14.117,21.233665,-0.17949994,257.0,36.0,7.0,37.199722,93.0,32.0,74.0,61.0
-110.45833333333333,48.625,false,5.7447085,14.853084,33.89103,1034.3904,28.312,-15.514,43.826,15.767333,-7.2973332,18.253,-7.2973332,284.0,55.0,7.0,66.73442,139.0,29.0,121.0,29.0
-110.45833333333333,49.458333333333336,false,3.3821669,12.9915,30.706232,1063.3456,24.794,-17.515,42.309,13.619,-2.6891665,16.133167,-9.979667,387.0,70.0,17.0,48.37807,161.0,57.0,146.0,59.0
-110.375,43.625,false,1.1414584,15.989417,40.97119,843.8172,22.844,-16.182,39.026,-7.9519997,11.1185,11.387334,-9.270667,543.0,60.0,34.0,18.897144,171.0,108.0,112.0,161.0
-110.375,46.791666666666664,true,3.4342084,13.067917,37.863754,757.9547,22.504,-12.009,34.513,10.45,-5.186333,13.170167,-5.186333,483.0,85.0,17.0,55.272774,215.0,64.0,179.0,64.0
-110.375,48.625,false,5.912375,14.989417,33.973427,1044.3087,28.679,-15.442,44.121002,16.0485,-7.254667,18.547832,-7.254667,284.0,54.0,7.0,64.89557,137.0,30.0,120.0,30.0
-110.375,49.208333333333336,false,4.411958,14.267584,31.577326,1127.9434,27.315,-17.868,45.183,15.363833,-2.1435,17.9075,-9.947333,341.0,60.0,14.0,48.800915,142.0,48.0,128.0,54.0
-110.29166666666667,30.791666666666668,false,17.27625,18.348167,53.172302,621.2629,35.152,0.645,34.507,24.3435,16.22,25.0105,9.839,535.0,142.0,5.0,92.605286,311.0,36.0,280.0,111.0
-110.29166666666667,36.125,false,10.316625,16.05825,40.674393,870.2906,31.485,-7.995,39.48,20.628834,13.999833,21.228,-0.25283322,267.0,37.0,7.0,36.45549,95.0,34.0,76.0,64.0
-110.29166666666667,38.625,false,11.192875,17.101084,36.70942,1047.2085,35.512,-11.073,46.585,18.299168,-1.9095,24.118668,-1.9095,188.0,24.0,8.0,29.430967,65.0,35.0,47.0,35.0
-110.29166666666667,40.291666666666664,false,7.2531667,15.785,36.23654,994.6732,30.262,-13.299,43.560997,14.486667,-2.7521665,19.425833,-5.3061666,251.0,27.0,16.0,21.878517,81.0,48.0,71.0,49.0
-110.29166666666667,41.458333333333336,false,5.281083,16.198833,38.19669,953.163,28.914999,-13.494,42.409,9.6295,-6.2708335,17.308332,-6.2708335,213.0,28.0,9.0,32.251537,75.0,31.0,61.0,31.0
-110.29166666666667,46.041666666666664,true,0.03670833,12.20075,37.282658,737.1707,18.767,-13.958,32.725,1.9258335,-7.8423333,9.754,-7.8423333,600.0,89.0,29.0,37.128033,223.0,100.0,184.0,100.0
-110.29166666666667,48.291666666666664,false,6.25875,15.818,34.567307,1060.9934,29.614,-16.146,45.760002,16.507166,-7.2595,19.064499,-7.2595,314.0,58.0,9.0,64.55964,150.0,36.0,127.0,36.0
-110.29166666666667,49.375,false,3.5933332,13.792167,31.101965,1108.3859,26.023,-18.322,44.345,14.299833,-2.7721667,16.874,-10.443167,363.0,66.0,16.0,50.432888,154.0,52.0,140.0,56.0
-110.20833333333333,31.958333333333332,true,17.147583,18.270834,50.590706,707.9014,35.593,-0.522,36.114998,25.3565,20.455166,25.966,8.724167,342.0,84.0,4.0,89.78544,201.0,22.0,174.0,65.0
-110.20833333333333,33.291666666666664,false,16.560875,16.74625,46.26803,765.53906,35.551,-0.643,36.194,25.649834,19.754,26.143501,7.5301666,431.0,69.0,9.0,48.901333,166.0,32.0,134.0,121.0
-110.20833333333333,35.291666666666664,false,12.178667,17.341333,43.62709,847.39594,33.234,-6.515,39.749,22.209,15.8235,22.841333,1.9785,232.0,38.0,6.0,47.00089,97.0,26.0,75.0,48.0
-110.20833333333333,39.041666666666664,false,11.411083,17.657833,37.688538,1031.94,35.815,-11.037,46.851997,18.495,-1.5491666,24.083666,-1.5491666,184.0,25.0,8.0,31.145632,64.0,31.0,47.0,31.0
-110.20833333333333,48.208333333333336,false,6.4391665,15.919333,34.617783,1056.2173,29.902,-16.084,45.986,16.605167,-6.9965,19.223833,-6.9965,338.0,64.0,10.0,62.228737,158.0,40.0,131.0,40.0
-110.125,34.125,true,10.703667,16.102333,45.672604,731.0801,29.662,-5.594,35.256,19.583334,13.4748335,19.9765,2.1871665,499.0,82.0,12.0,48.68027,204.0,48.0,166.0,120.0
-110.125,34.291666666666664,true,10.9349165,16.741,45.00995,779.8547,30.776,-6.418,37.194,20.301666,14.073167,20.7275,1.6778332,449.0,76.0,11.0,51.471222,192.0,43.0,156.0,103.0
-110.125,35.791666666666664,false,10.184334,17.034334,42.47222,850.2578,31.491,-8.616,40.107,20.277,13.740167,20.801,-0.16716664,282.0,41.0,7.0,39.515446,104.0,34.0,83.0,66.0
-110.125,38.375,false,11.106083,15.162,35.658512,987.6084,33.867,-8.653,42.52,18.104166,15.7178335,23.469667,-0.9588333,227.0,27.0,10.0,25.37323,76.0,43.0,58.0,48.0
-110.125,38.875,false,11.867666,17.651,37.20935,1051.5836,36.399,-11.038,47.436996,18.985834,-1.4025,24.743332,-1.4025,178.0,25.0,8.0,30.803886,61.0,32.0,43.0,32.0
-110.125,44.875,false,1.4950417,15.386583,40.116238,844.60474,22.811,-15.544,38.355,9.110167,-4.028,11.7965,-8.784666,606.0,65.0,36.0,16.361456,176.0,134.0,159.0,155.0
-110.125,47.041666666666664,false,6.235083,14.638666,37.497543,857.5763,27.336,-11.703,39.039,14.3,-4.0171666,17.061666,-4.0171666,439.0,79.0,13.0,59.457943,203.0,48.0,171.0,48.0
-110.125,47.208333333333336,false,6.466417,15.2405,37.655037,884.81635,28.047,-12.427,40.474,14.852667,-4.2495,17.546167,-4.2495,438.0,82.0,13.0,60.31299,203.0,49.0,168.0,49.0
-110.04166666666667,33.958333333333336,true,10.852583,15.828166,46.56028,693.9139,29.137,-4.858,33.995,19.329166,13.358833,19.664333,2.8765,541.0,87.0,14.0,47.528038,215.0,51.0,177.0,134.0
-110.04166666666667,37.625,false,10.457084,14.143167,35.93558,918.4801,31.87,-7.487,39.357002,17.111834,14.5055,22.118334,-0.49733338,281.0,32.0,10.0,27.966665,93.0,43.0,72.0,68.0
-110.04166666666667,38.375,false,12.737791,16.987417,37.61857,1021.4658,36.557,-8.6,45.156998,19.800833,17.828499,25.413834,0.0928332,191.0,26.0,7.0,28.345074,64.0,37.0,44.0,40.0
-110.04166666666667,38.458333333333336,false,12.13475,16.43,36.718365,1020.9519,35.778,-8.968,44.746002,19.17,17.226334,24.792166,-0.5336667,201.0,26.0,8.0,26.438522,66.0,41.0,47.0,42.0
-110.04166666666667,39.791666666666664,false,8.697416,15.195667,34.685383,1017.9745,32.164,-11.646,43.81,16.113,-2.5228333,21.1225,-4.120167,255.0,29.0,15.0,23.558996,84.0,47.0,70.0,47.0
-110.04166666666667,44.541666666666664,true,0.33791682,14.589167,41.566944,756.0873,20.283,-14.815,35.098,2.4498334,6.9198337,9.862,-8.4275,598.0,61.0,39.0,13.469131,169.0,130.0,135.0,155.0
-109.95833333333333,38.208333333333336,false,11.974042,15.320416,35.987072,987.8797,34.687,-7.885,42.572,18.914833,16.691334,24.350166,-0.117333256,222.0,29.0,8.0,26.914751,73.0,41.0,51.0,50.0
-109.95833333333333,38.875,false,11.777792,17.52325,37.266068,1049.7643,36.318,-10.704,47.022003,18.994333,-1.4185001,24.6735,-1.4185001,201.0,27.0,8.0,28.638847,67.0,39.0,46.0,39.0
-109.95833333333333,43.625,false,0.29566672,14.156333,41.383106,719.183,19.642,-14.566,34.208,2.6376667,-7.090667,9.1935,-8.203834,446.0,50.0,29.0,14.602282,132.0,102.0,114.0,104.0
-109.95833333333333,50.208333333333336,false,4.3772917,13.805416,31.011562,1118.2719,26.637,-17.88,44.517,15.252666,-10.0043335,17.637667,-10.0043335,355.0,72.0,10.0,57.830364,160.0,43.0,154.0,43.0
-109.875,31.125,false,16.57125,17.085333,49.40099,665.4947,34.36,-0.22500001,34.585,23.920834,20.1325,24.781166,8.558666,471.0,117.0,5.0,85.10821,262.0,33.0,232.0,98.0
-109.875,34.041666666666664,false,9.363125,15.91575,46.746407,693.7981,27.576,-6.471,34.047,17.743668,12.046667,18.174166,1.3291665,604.0,89.0,15.0,45.20254,232.0,58.0,189.0,158.0
-109.875,40.458333333333336,true,7.260875,16.172583,36.412437,1009.4213,30.462,-13.953,44.415,14.569167,-5.689833,19.460167,-5.689833,234.0,27.0,12.0,26.59645,74.0,38.0,67.0,38.0
-109.875,49.291666666666664,false,3.5632083,15.157417,31.219578,1193.4979,27.761,-20.789999,48.551,15.109333,-9.395667,17.732666,-11.697667,318.0,61.0,13.0,55.61486,142.0,45.0,133.0,46.0
-109.79166666666667,31.375,false,16.9465,17.229666,48.988274,686.2003,34.93,-0.24100001,35.171,24.556,20.5935,25.407166,8.6855,403.0,98.0,6.0,84.90002,227.0,29.0,199.0,79.0
-109.79166666666667,35.791666666666664,false,10.245417,16.725834,41.375996,864.52905,31.659,-8.765,40.424,20.4875,13.868334,21.058666,-0.29083338,279.0,41.0,7.0,40.561474,105.0,33.0,83.0,62.0
-109.79166666666667,38.458333333333336,false,11.696417,15.329333,35.78944,996.52356,34.632,-8.2,42.832,18.7215,16.429167,24.141666,-0.5396666,243.0,30.0,9.0,24.585907,77.0,48.0,56.0,54.0
-109.79166666666667,43.958333333333336,false,-0.9001251,12.929084,39.887344,699.2904,17.601,-14.813,32.414,0.7584999,-4.4345,8.0928335,-9.016334,505.0,56.0,33.0,15.251166,153.0,113.0,124.0,113.0
-109.79166666666667,44.458333333333336,true,2.8574166,14.799334,41.546654,769.5441,23.0,-12.621,35.621002,5.5323334,-1.4126666,12.447666,-6.2261667,512.0,62.0,32.0,20.162449,165.0,110.0,137.0,110.0
-109.79166666666667,45.458333333333336,false,7.00825,14.2705,39.97675,797.2223,27.298,-8.399,35.697,9.918,-2.0025,17.359833,-2.0025,507.0,85.0,20.0,44.878727,206.0,68.0,153.0,68.0
-109.79166666666667,48.291666666666664,false,5.4347916,14.33975,33.8873,984.95654,27.368,-14.948,42.316,14.850333,-6.8801665,17.469334,-6.8801665,406.0,72.0,13.0,59.37713,185.0,49.0,158.0,49.0
-109.70833333333333,32.791666666666664,true,17.5935,18.445667,47.820152,790.62164,37.202,-1.371,38.572998,26.773832,21.308834,27.462,8.144834,271.0,47.0,6.0,57.217636,122.0,20.0,97.0,67.0
-109.70833333333333,36.958333333333336,false,12.217958,15.68425,37.634674,954.6075,34.369,-7.306,41.675,19.073166,16.585667,24.114666,0.5148333,208.0,27.0,6.0,30.620922,71.0,30.0,50.0,49.0
-109.70833333333333,38.458333333333336,false,13.0015,16.631,37.704323,1002.4542,36.572,-7.537,44.108997,20.082,17.788666,25.523666,0.71283334,224.0,29.0,8.0,25.775684,70.0,46.0,49.0,51.0
-109.70833333333333,43.375,false,-3.125125,11.292916,37.72605,666.693,14.153,-15.781,29.934,-2.5448332,-5.9853334,5.8785,-10.1995,525.0,55.0,37.0,12.717099,153.0,120.0,125.0,125.0
-109.70833333333333,44.458333333333336,true,3.75075,14.7890005,41.437378,774.15814,24.022,-11.668,35.69,6.476,-5.3348336,13.477834,-5.3348336,479.0,62.0,28.0,24.671188,162.0,96.0,132.0,96.0
-109.70833333333333,49.125,false,3.9129584,15.69475,31.385735,1219.402,28.717,-21.289,50.005997,15.6875,-9.256166,18.351833,-11.789666,308.0,58.0,9.0,56.42775,141.0,39.0,130.0,42.0
-109.70833333333333,49.875,false,4.5574164,13.5185,31.15436,1066.3464,26.385,-17.007,43.392,14.9015,-8.824166,17.399666,-8.824166,388.0,75.0,14.0,52.93392,168.0,53.0,158.0,53.0
-109.625,34.291666666666664,true,10.262542,18.335417,48.233326,760.9911,30.261,-7.7530003,38.014,19.170834,13.5765,19.770166,1.0843333,422.0,77.0,13.0,56.244545,193.0,42.0,160.0,90.0
-109.625,37.291666666666664,false,12.343792,16.889084,39.34007,961.2307,35.142,-7.789,42.931,19.212,16.827,24.284834,0.4983333,212.0,27.0,6.0,28.100832,68.0,32.0,47.0,55.0
-109.625,37.625,false,10.837417,15.1795,37.65971,916.4133,32.574,-7.733,40.307,17.451334,15.018167,22.3655,-0.29033327,297.0,35.0,10.0,26.241364,92.0,48.0,67.0,80.0
-109.625,46.291666666666664,false,7.195542,15.527917,38.09784,899.5726,28.886,-11.872,40.758,15.792666,-3.643,18.547832,-3.643,345.0,62.0,9.0,61.047134,161.0,36.0,135.0,36.0
-109.625,46.958333333333336,false,6.0221667,14.33,36.813442,876.5669,26.979,-11.947,38.926,14.295834,-4.6061664,16.942,-4.6061664,433.0,79.0,14.0,60.06183,201.0,53.0,169.0,53.0
-109.625,47.291666666666664,false,6.5472918,15.173083,36.945343,920.9121,28.294,-12.775,41.069,15.307,-4.7504997,17.960333,-4.7504997,410.0,78.0,13.0,61.311035,191.0,50.0,158.0,50.0
-109.625,48.291666666666664,false,4.7217083,13.787416,33.81175,951.7033,26.016,-14.761,40.777,13.763667,-7.0456667,16.371166,-7.0456667,428.0,75.0,14.0,57.388706,193.0,53.0,163.0,53.0
-109.54166666666667,38.625,false,12.583875,16.66675,37.615665,1000.4861,36.191,-8.117001,44.308002,19.619,22.289833,25.031334,0.24783333,240.0,31.0,9.0,25.44188,74.0,50.0,52.0,51.0
-109.54166666666667,40.875,true,4.6252913,15.221916,39.21355,858.79517,26.001,-12.817,38.818,7.8711667,-5.6665,15.333,-5.6665,308.0,37.0,14.0,27.940683,103.0,49.0,89.0,49.0
-109.54166666666667,43.875,false,-0.56129164,12.747917,40.314716,676.65826,17.554,-14.067,31.621002,0.61483335,-8.049334,8.267334,-8.049334,483.0,58.0,29.0,21.035868,157.0,99.0,123.0,99.0
-109.54166666666667,44.458333333333336,true,4.6127086,14.430583,40.572956,772.73956,24.767,-10.8,35.567,7.3968334,-4.371333,14.440833,-4.371333,427.0,61.0,22.0,32.120872,155.0,74.0,125.0,74.0
-109.45833333333333,34.625,true,12.193916,18.854166,46.653717,826.571,33.127,-7.2860003,40.413,21.863333,16.005167,22.532999,2.2316666,261.0,52.0,9.0,59.362854,125.0,30.0,102.0,46.0
-109.45833333333333,36.125,true,10.902208,15.488916,39.140114,875.9363,31.777,-7.796,39.573,21.452333,14.290167,21.8485,0.2760001,259.0,38.0,8.0,38.15966,97.0,34.0,78.0,57.0
-109.45833333333333,39.208333333333336,false,9.906959,14.579083,35.71204,946.36523,32.317,-8.507,40.824,16.859333,-1.6486666,21.532501,-1.6486666,312.0,33.0,17.0,20.951311,95.0,61.0,77.0,61.0
-109.45833333333333,49.041666666666664,false,4.2187915,15.51875,31.807236,1193.9534,28.647001,-20.143,48.79,15.7425,-2.558,18.4115,-11.173,305.0,58.0,11.0,55.669235,139.0,42.0,131.0,45.0
-109.45833333333333,50.708333333333336,false,3.8395834,13.293667,29.01787,1175.1052,26.139,-19.673,45.812,15.232,-9.282,17.5275,-11.515333,348.0,65.0,11.0,57.700024,159.0,43.0,155.0,43.0
-109.375,38.791666666666664,false,11.575916,16.664,37.398445,1008.1149,35.48,-9.078,44.558,18.7035,16.329166,24.1045,-0.87116665,266.0,31.0,12.0,20.482073,80.0,57.0,61.0,58.0
-109.375,39.041666666666664,false,11.666959,18.030083,38.31867,1046.1267,36.589,-10.464,47.053,18.982,-1.4764999,24.514833,-1.4764999,242.0,29.0,11.0,23.821634,73.0,48.0,54.0,48.0
-109.375,49.541666666666664,false,3.3488333,13.110667,30.49134,1069.7974,25.239,-17.759,42.998,13.738167,-2.657667,16.298334,-9.9418335,458.0,83.0,22.0,45.670715,189.0,76.0,172.0,77.0
-109.375,50.125,false,4.503667,13.874666,30.535381,1129.2294,27.1,-18.338,45.438,15.453333,-9.950334,18.0045,-9.950334,367.0,76.0,11.0,58.88684,167.0,46.0,162.0,46.0
-109.29166666666667,30.791666666666668,false,19.271917,18.1465,51.75103,663.8668,37.588,2.523,35.065002,26.718334,22.687666,27.336668,11.234166,354.0,88.0,4.0,85.15988,199.0,24.0,176.0,77.0
-109.29166666666667,33.625,true,6.543792,16.206917,48.962013,632.3892,24.1,-9.001,33.101,14.289,8.777,14.648334,-0.63066673,600.0,107.0,17.0,58.977814,278.0,55.0,233.0,134.0
-109.29166666666667,35.208333333333336,true,11.07275,18.303167,45.448864,829.47784,32.674,-7.598,40.272,21.056,14.454833,21.518,1.1906668,250.0,45.0,8.0,52.57965,110.0,28.0,89.0,48.0
-109.29166666666667,36.541666666666664,true,10.02925,14.278,37.682766,859.0914,30.238,-7.652,37.89,20.700832,12.722166,20.754833,-0.14716673,320.0,43.0,9.0,36.838894,113.0,39.0,90.0,78.0
-109.29166666666667,37.875,false,7.914583,15.324166,37.944256,899.88806,29.678,-10.708,40.386,14.465667,12.004833,19.136166,-3.1356668,380.0,43.0,13.0,28.036335,124.0,59.0,95.0,95.0
